id	label	length	num_loops	max_loop_size	bulge_count	bulge_chain_count	bulge_density	mfe
shuffle_Hsa-Mir-459_pre_5	0	61	5	7	5.0	4.0	0.08196721311475409	-7.0
shuffle_Hsa-Mir-459_pre_7	0	61	7	4	7.0	6.0	0.11475409836065574	-12.5
shuffle_Hsa-Mir-459_pre_8	0	61	4	9	4.0	3.0	0.06557377049180328	-3.3
shuffle_Hsa-Mir-483_pre_4	0	63	6	19	6.0	5.0	0.09523809523809523	-12.0
shuffle_Hsa-Mir-483_pre_7	0	63	11	5	11.0	10.0	0.1746031746031746	-9.2
shuffle_Hsa-Mir-483_pre_9	0	63	5	7	5.0	4.0	0.07936507936507936	-11.5
shuffle_Hsa-Mir-484_pre_0	0	57	6	3	6.0	5.0	0.10526315789473684	-28.7
shuffle_Hsa-Mir-484_pre_1	0	57	7	5	7.0	6.0	0.12280701754385964	-27.4
shuffle_Hsa-Mir-484_pre_2	0	57	5	8	5.0	4.0	0.08771929824561403	-23.0
shuffle_Hsa-Mir-484_pre_3	0	57	6	5	6.0	5.0	0.10526315789473684	-22.9
shuffle_Hsa-Mir-486_pre_4	0	64	5	6	5.0	4.0	0.078125	-20.2
shuffle_Hsa-Mir-486_pre_9	0	64	7	6	7.0	6.0	0.109375	-18.5
shuffle_Hsa-Mir-488_pre_1	0	59	6	6	6.0	5.0	0.1016949152542373	-6.3
shuffle_Hsa-Mir-488_pre_8	0	59	1	16	1.0	0.0	0.01694915254237288	-9.8
shuffle_Hsa-Mir-489-v1_pre_2	0	60	9	4	9.0	8.0	0.15	-11.6
shuffle_Hsa-Mir-489-v1_pre_6	0	60	5	7	5.0	4.0	0.08333333333333333	-12.2
shuffle_Hsa-Mir-489-v1_pre_8	0	60	5	4	5.0	4.0	0.08333333333333333	-15.0
shuffle_Hsa-Mir-489-v1_pre_9	0	60	7	7	7.0	6.0	0.11666666666666667	-14.2
shuffle_Hsa-Mir-490_pre_0	0	60	8	10	8.0	7.0	0.13333333333333333	-13.5
shuffle_Hsa-Mir-490_pre_2	0	60	6	6	6.0	5.0	0.1	-16.0
shuffle_Hsa-Mir-490_pre_3	0	60	8	8	8.0	7.0	0.13333333333333333	-13.5
shuffle_Hsa-Mir-491_pre_3	0	56	7	6	7.0	6.0	0.125	-11.5
shuffle_Hsa-Mir-491_pre_4	0	56	5	8	5.0	4.0	0.08928571428571429	-9.4
shuffle_Hsa-Mir-491_pre_9	0	56	6	4	6.0	5.0	0.10714285714285714	-11.7
shuffle_Hsa-Mir-493_pre_3	0	62	4	3	4.0	3.0	0.06451612903225806	-11.6
shuffle_Hsa-Mir-493_pre_7	0	62	9	8	9.0	8.0	0.14516129032258066	-13.2
shuffle_Hsa-Mir-493_pre_9	0	62	5	9	5.0	4.0	0.08064516129032258	-15.0
shuffle_Hsa-Mir-499_pre_0	0	59	8	8	8.0	7.0	0.13559322033898305	-11.8
shuffle_Hsa-Mir-499_pre_1	0	59	5	11	5.0	4.0	0.0847457627118644	-8.5
shuffle_Hsa-Mir-499_pre_3	0	59	6	9	6.0	5.0	0.1016949152542373	-6.8
shuffle_Hsa-Mir-499_pre_7	0	59	9	6	9.0	8.0	0.15254237288135594	-7.1
shuffle_Hsa-Mir-504-v1_pre_4	0	59	6	6	6.0	5.0	0.1016949152542373	-19.4
shuffle_Hsa-Mir-504-v1_pre_6	0	59	6	5	6.0	5.0	0.1016949152542373	-21.6
shuffle_Hsa-Mir-504-v1_pre_7	0	59	6	11	6.0	5.0	0.1016949152542373	-12.2
shuffle_Hsa-Mir-505-v1_pre_6	0	59	6	7	6.0	5.0	0.1016949152542373	-13.4
shuffle_Hsa-Mir-506-P1a1_pre_2	0	58	1	7	1.0	0.0	0.017241379310344827	-10.2
shuffle_Hsa-Mir-506-P1a1_pre_4	0	58	3	5	3.0	2.0	0.05172413793103448	-6.0
shuffle_Hsa-Mir-506-P1a2_pre_4	0	58	5	5	5.0	4.0	0.08620689655172414	-7.5
shuffle_Hsa-Mir-506-P1a2_pre_5	0	58	3	9	3.0	2.0	0.05172413793103448	-7.6
shuffle_Hsa-Mir-506-P1a3_pre_1	0	58	5	16	5.0	4.0	0.08620689655172414	-7.2
shuffle_Hsa-Mir-506-P1a3_pre_2	0	58	6	7	6.0	5.0	0.10344827586206896	-6.2
shuffle_Hsa-Mir-506-P1a3_pre_9	0	58	5	5	5.0	4.0	0.08620689655172414	-6.2
shuffle_Hsa-Mir-506-P1b_pre_3	0	58	4	12	4.0	3.0	0.06896551724137931	-6.8
shuffle_Hsa-Mir-506-P1c1_pre_6	0	58	9	6	9.0	8.0	0.15517241379310345	-8.8
shuffle_Hsa-Mir-506-P1c2_pre_1	0	57	5	4	5.0	4.0	0.08771929824561403	-7.1
shuffle_Hsa-Mir-506-P1c2_pre_3	0	57	4	4	4.0	3.0	0.07017543859649122	-8.7
shuffle_Hsa-Mir-506-P1c2_pre_9	0	57	3	19	3.0	2.0	0.05263157894736842	-6.2
shuffle_Hsa-Mir-506-P1c3_pre_0	0	58	6	6	6.0	5.0	0.10344827586206896	-6.5
shuffle_Hsa-Mir-506-P1c3_pre_5	0	58	6	8	6.0	5.0	0.10344827586206896	-9.2
shuffle_Hsa-Mir-506-P1d_pre_3	0	61	7	8	7.0	6.0	0.11475409836065574	-7.9
shuffle_Hsa-Mir-506-P1e_pre_8	0	58	6	4	6.0	5.0	0.10344827586206896	-8.8
shuffle_Hsa-Mir-506-P2b_pre_3	0	58	3	9	3.0	2.0	0.05172413793103448	-9.8
shuffle_Hsa-Mir-506-P2b_pre_5	0	58	9	6	9.0	8.0	0.15517241379310345	-7.3
shuffle_Hsa-Mir-506-P3_pre_2	0	58	6	8	6.0	5.0	0.10344827586206896	-9.3
shuffle_Hsa-Mir-506-P3_pre_4	0	58	4	6	4.0	3.0	0.06896551724137931	-7.3
shuffle_Hsa-Mir-506-P5a1_pre_3	0	58	4	5	4.0	3.0	0.06896551724137931	-10.7
shuffle_Hsa-Mir-506-P5a1_pre_4	0	58	5	7	5.0	4.0	0.08620689655172414	-11.5
shuffle_Hsa-Mir-506-P5a2_pre_0	0	58	2	8	2.0	1.0	0.034482758620689655	-6.9
shuffle_Hsa-Mir-506-P5a2_pre_3	0	58	5	9	5.0	4.0	0.08620689655172414	-10.7
shuffle_Hsa-Mir-506-P5a2_pre_6	0	58	3	9	3.0	2.0	0.05172413793103448	-5.7
shuffle_Hsa-Mir-506-P5a2_pre_8	0	58	6	5	6.0	5.0	0.10344827586206896	-5.3
shuffle_Hsa-Mir-506-P5b_pre_7	0	58	4	9	4.0	3.0	0.06896551724137931	-9.1
shuffle_Hsa-Mir-506-P5c_pre_0	0	58	5	5	5.0	4.0	0.08620689655172414	-12.1
shuffle_Hsa-Mir-506-P5c_pre_4	0	58	5	6	5.0	4.0	0.08620689655172414	-6.9
shuffle_Hsa-Mir-506-P5c_pre_5	0	58	10	10	10.0	9.0	0.1724137931034483	-9.9
shuffle_Hsa-Mir-506-P6a_pre_0	0	57	3	4	3.0	2.0	0.05263157894736842	-9.5
shuffle_Hsa-Mir-506-P6a_pre_3	0	57	6	4	6.0	5.0	0.10526315789473684	-10.9
shuffle_Hsa-Mir-506-P6a_pre_5	0	57	7	3	7.0	6.0	0.12280701754385964	-17.8
shuffle_Hsa-Mir-506-P6b_pre_5	0	57	7	8	7.0	6.0	0.12280701754385964	-8.9
shuffle_Hsa-Mir-506-P6b_pre_7	0	57	5	11	5.0	4.0	0.08771929824561403	-4.2
shuffle_Hsa-Mir-506-P6b_pre_9	0	57	3	6	3.0	2.0	0.05263157894736842	-8.1
shuffle_Hsa-Mir-506-P6c_pre_3	0	57	5	6	5.0	4.0	0.08771929824561403	-9.2
shuffle_Hsa-Mir-506-P6d_pre_0	0	57	4	9	4.0	3.0	0.07017543859649122	-4.0
shuffle_Hsa-Mir-506-P6e_pre_5	0	57	6	8	6.0	5.0	0.10526315789473684	-8.5
shuffle_Hsa-Mir-506-P6e_pre_6	0	57	9	3	9.0	8.0	0.15789473684210525	-6.2
shuffle_Hsa-Mir-506-P6e_pre_9	0	57	6	10	6.0	5.0	0.10526315789473684	-6.0
shuffle_Hsa-Mir-511_pre_0	0	61	2	7	2.0	1.0	0.03278688524590164	-8.4
shuffle_Hsa-Mir-511_pre_1	0	61	3	5	3.0	2.0	0.04918032786885246	-7.0
shuffle_Hsa-Mir-511_pre_7	0	61	2	13	2.0	1.0	0.03278688524590164	-10.9
shuffle_Hsa-Mir-541_pre_2	0	66	7	5	7.0	6.0	0.10606060606060606	-16.7
shuffle_Hsa-Mir-541_pre_8	0	66	5	10	5.0	4.0	0.07575757575757576	-14.9
shuffle_Hsa-Mir-542-v1_pre_4	0	59	9	6	9.0	8.0	0.15254237288135594	-9.8
shuffle_Hsa-Mir-544_pre_5	0	57	7	4	7.0	6.0	0.12280701754385964	-5.6
shuffle_Hsa-Mir-544_pre_7	0	57	7	7	7.0	6.0	0.12280701754385964	-6.0
shuffle_Hsa-Mir-544_pre_8	0	57	2	21	2.0	1.0	0.03508771929824561	-6.6
shuffle_Hsa-Mir-550-P1_pre_0	0	62	7	7	7.0	6.0	0.11290322580645161	-13.9
shuffle_Hsa-Mir-550-P1_pre_1	0	62	7	7	7.0	6.0	0.11290322580645161	-15.3
shuffle_Hsa-Mir-550-P1_pre_9	0	62	5	18	5.0	4.0	0.08064516129032258	-14.2
shuffle_Hsa-Mir-550-P2a_pre_7	0	62	9	8	9.0	8.0	0.14516129032258066	-13.8
shuffle_Hsa-Mir-550-P2b_pre_3	0	62	4	7	4.0	3.0	0.06451612903225806	-24.4
shuffle_Hsa-Mir-550-P2b_pre_6	0	62	9	6	9.0	8.0	0.14516129032258066	-16.2
shuffle_Hsa-Mir-550-P2b_pre_7	0	62	7	5	7.0	6.0	0.11290322580645161	-15.0
shuffle_Hsa-Mir-551-P1_pre_0	0	60	6	5	6.0	5.0	0.1	-15.7
shuffle_Hsa-Mir-551-P1_pre_2	0	60	4	10	4.0	3.0	0.06666666666666667	-14.5
shuffle_Hsa-Mir-551-P1_pre_4	0	60	7	11	7.0	6.0	0.11666666666666667	-14.2
shuffle_Hsa-Mir-551-P1_pre_5	0	60	7	4	7.0	6.0	0.11666666666666667	-17.0
shuffle_Hsa-Mir-551-P2_pre_4	0	60	8	7	8.0	7.0	0.13333333333333333	-17.4
shuffle_Hsa-Mir-551-P2_pre_6	0	60	7	6	7.0	6.0	0.11666666666666667	-15.9
shuffle_Hsa-Mir-552_pre_9	0	59	3	8	3.0	2.0	0.05084745762711865	-8.6
shuffle_Hsa-Mir-556_pre_0	0	60	5	8	5.0	4.0	0.08333333333333333	-6.0
shuffle_Hsa-Mir-556_pre_1	0	60	5	5	5.0	4.0	0.08333333333333333	-3.9
shuffle_Hsa-Mir-556_pre_4	0	60	3	3	3.0	2.0	0.05	-3.7
shuffle_Hsa-Mir-556_pre_5	0	60	1	5	1.0	0.0	0.016666666666666666	-3.3
shuffle_Hsa-Mir-556_pre_9	0	60	6	6	6.0	5.0	0.1	-6.0
shuffle_Hsa-Mir-561_pre_2	0	57	3	23	3.0	2.0	0.05263157894736842	-7.2
shuffle_Hsa-Mir-574_pre_3	0	58	8	6	8.0	7.0	0.13793103448275862	-15.6
shuffle_Hsa-Mir-576_pre_2	0	62	7	5	7.0	6.0	0.11290322580645161	-9.6
shuffle_Hsa-Mir-576_pre_3	0	62	6	12	6.0	5.0	0.0967741935483871	-9.5
shuffle_Hsa-Mir-577_pre_0	0	59	5	6	5.0	4.0	0.0847457627118644	-15.6
shuffle_Hsa-Mir-577_pre_2	0	59	6	9	6.0	5.0	0.1016949152542373	-10.2
shuffle_Hsa-Mir-577_pre_3	0	59	5	10	5.0	4.0	0.0847457627118644	-7.1
shuffle_Hsa-Mir-577_pre_5	0	59	5	12	5.0	4.0	0.0847457627118644	-7.2
shuffle_Hsa-Mir-577_pre_8	0	59	5	14	5.0	4.0	0.0847457627118644	-6.1
shuffle_Hsa-Mir-579_pre_1	0	60	6	8	6.0	5.0	0.1	-7.2
shuffle_Hsa-Mir-579_pre_9	0	60	6	7	6.0	5.0	0.1	-11.1
shuffle_Hsa-Mir-580_pre_2	0	61	4	13	4.0	3.0	0.06557377049180328	-5.0
shuffle_Hsa-Mir-582-v1_pre_3	0	60	3	18	3.0	2.0	0.05	-4.6
shuffle_Hsa-Mir-582-v1_pre_6	0	60	2	6	2.0	1.0	0.03333333333333333	-4.9
shuffle_Hsa-Mir-584_pre_0	0	62	6	7	6.0	5.0	0.0967741935483871	-22.5
shuffle_Hsa-Mir-584_pre_2	0	62	8	4	8.0	7.0	0.12903225806451613	-16.7
shuffle_Hsa-Mir-584_pre_6	0	62	9	5	9.0	8.0	0.14516129032258066	-14.1
shuffle_Hsa-Mir-584_pre_8	0	62	4	4	4.0	3.0	0.06451612903225806	-18.4
shuffle_Hsa-Mir-584_pre_9	0	62	4	11	4.0	3.0	0.06451612903225806	-15.6
shuffle_Hsa-Mir-585_pre_1	0	58	8	5	8.0	7.0	0.13793103448275862	-9.0
shuffle_Hsa-Mir-585_pre_2	0	58	4	6	4.0	3.0	0.06896551724137931	-12.2
shuffle_Hsa-Mir-585_pre_4	0	58	4	12	4.0	3.0	0.06896551724137931	-11.3
shuffle_Hsa-Mir-589_pre_0	0	61	9	15	9.0	8.0	0.14754098360655737	-12.3
shuffle_Hsa-Mir-589_pre_1	0	61	5	10	5.0	4.0	0.08196721311475409	-12.2
shuffle_Hsa-Mir-590_pre_2	0	61	7	5	7.0	6.0	0.11475409836065574	-7.4
shuffle_Hsa-Mir-592_pre_3	0	61	5	9	5.0	4.0	0.08196721311475409	-11.8
shuffle_Hsa-Mir-599_pre_1	0	59	7	10	7.0	6.0	0.11864406779661017	-8.8
shuffle_Hsa-Mir-599_pre_2	0	59	5	14	5.0	4.0	0.0847457627118644	-9.9
shuffle_Hsa-Mir-599_pre_5	0	59	9	5	9.0	8.0	0.15254237288135594	-12.7
shuffle_Hsa-Mir-605-v1_pre_6	0	57	4	9	4.0	3.0	0.07017543859649122	-11.5
shuffle_Hsa-Mir-605-v1_pre_9	0	57	7	8	7.0	6.0	0.12280701754385964	-7.9
shuffle_Hsa-Mir-615_pre_0	0	64	6	8	6.0	5.0	0.09375	-22.4
shuffle_Hsa-Mir-615_pre_7	0	64	8	7	8.0	7.0	0.125	-22.8
shuffle_Hsa-Mir-616_pre_1	0	62	8	6	8.0	7.0	0.12903225806451613	-11.0
shuffle_Hsa-Mir-616_pre_5	0	62	6	8	6.0	5.0	0.0967741935483871	-10.1
shuffle_Hsa-Mir-624_pre_2	0	58	5	10	5.0	4.0	0.08620689655172414	-5.5
shuffle_Hsa-Mir-624_pre_5	0	58	5	13	5.0	4.0	0.08620689655172414	-6.2
shuffle_Hsa-Mir-628_pre_1	0	61	8	6	8.0	7.0	0.13114754098360656	-7.6
shuffle_Hsa-Mir-628_pre_6	0	61	7	6	7.0	6.0	0.11475409836065574	-11.7
shuffle_Hsa-Mir-628_pre_8	0	61	5	10	5.0	4.0	0.08196721311475409	-6.1
shuffle_Hsa-Mir-629_pre_0	0	61	7	5	7.0	6.0	0.11475409836065574	-14.0
shuffle_Hsa-Mir-629_pre_3	0	61	4	8	4.0	3.0	0.06557377049180328	-12.4
shuffle_Hsa-Mir-629_pre_6	0	61	4	6	4.0	3.0	0.06557377049180328	-10.5
shuffle_Hsa-Mir-629_pre_7	0	61	5	4	5.0	4.0	0.08196721311475409	-11.6
shuffle_Hsa-Mir-651_pre_0	0	60	2	11	2.0	1.0	0.03333333333333333	-5.6
shuffle_Hsa-Mir-651_pre_9	0	60	9	8	9.0	8.0	0.15	-3.3
shuffle_Hsa-Mir-652_pre_0	0	62	10	4	10.0	9.0	0.16129032258064516	-11.1
shuffle_Hsa-Mir-652_pre_2	0	62	13	4	13.0	12.0	0.20967741935483872	-13.2
shuffle_Hsa-Mir-652_pre_7	0	62	7	8	7.0	6.0	0.11290322580645161	-10.1
shuffle_Hsa-Mir-653_pre_1	0	57	5	7	5.0	4.0	0.08771929824561403	-7.2
shuffle_Hsa-Mir-653_pre_2	0	57	7	9	7.0	6.0	0.12280701754385964	-7.0
shuffle_Hsa-Mir-670_pre_2	0	64	9	3	9.0	8.0	0.140625	-11.8
shuffle_Hsa-Mir-670_pre_3	0	64	6	7	6.0	5.0	0.09375	-11.7
shuffle_Hsa-Mir-671_pre_0	0	60	8	4	8.0	7.0	0.13333333333333333	-21.1
shuffle_Hsa-Mir-671_pre_5	0	60	9	8	9.0	8.0	0.15	-16.9
shuffle_Hsa-Mir-675_pre_4	0	57	3	6	3.0	2.0	0.05263157894736842	-18.6
shuffle_Hsa-Mir-675_pre_7	0	57	8	6	8.0	7.0	0.14035087719298245	-19.5
shuffle_Hsa-Mir-676_pre_9	0	57	6	11	6.0	5.0	0.10526315789473684	-7.8
shuffle_Hsa-Mir-708_pre_5	0	69	10	6	10.0	9.0	0.14492753623188406	-13.8
shuffle_Hsa-Mir-744_pre_7	0	78	6	9	6.0	5.0	0.07692307692307693	-24.2
shuffle_Hsa-Mir-760_pre_7	0	58	7	7	7.0	6.0	0.1206896551724138	-19.0
shuffle_Hsa-Mir-760_pre_8	0	58	7	11	7.0	6.0	0.1206896551724138	-17.4
shuffle_Hsa-Mir-766_pre_1	0	58	3	8	3.0	2.0	0.05172413793103448	-15.5
shuffle_Hsa-Mir-766_pre_8	0	58	4	9	4.0	3.0	0.06896551724137931	-16.5
shuffle_Hsa-Mir-769_pre_2	0	61	3	7	3.0	2.0	0.04918032786885246	-16.1
shuffle_Hsa-Mir-769_pre_8	0	61	3	8	3.0	2.0	0.04918032786885246	-13.3
shuffle_Hsa-Mir-769_pre_9	0	61	8	6	8.0	7.0	0.13114754098360656	-18.1
shuffle_Hsa-Mir-770_pre_9	0	62	7	15	7.0	6.0	0.11290322580645161	-17.0
shuffle_Hsa-Mir-873-v1_pre_1	0	59	4	3	4.0	3.0	0.06779661016949153	-10.2
shuffle_Hsa-Mir-874_pre_0	0	60	5	8	5.0	4.0	0.08333333333333333	-19.1
shuffle_Hsa-Mir-874_pre_1	0	60	7	6	7.0	6.0	0.11666666666666667	-16.5
shuffle_Hsa-Mir-874_pre_6	0	60	7	8	7.0	6.0	0.11666666666666667	-16.4
shuffle_Hsa-Mir-874_pre_8	0	60	5	9	5.0	4.0	0.08333333333333333	-16.3
shuffle_Hsa-Mir-874_pre_9	0	60	7	8	7.0	6.0	0.11666666666666667	-15.9
shuffle_Hsa-Mir-875_pre_1	0	56	5	5	5.0	4.0	0.08928571428571429	-4.4
shuffle_Hsa-Mir-875_pre_3	0	56	4	6	4.0	3.0	0.07142857142857142	-3.5
shuffle_Hsa-Mir-875_pre_8	0	56	5	8	5.0	4.0	0.08928571428571429	-3.6
shuffle_Hsa-Mir-875_pre_9	0	56	5	8	5.0	4.0	0.08928571428571429	-11.3
shuffle_Hsa-Mir-876-v1_pre_1	0	59	4	3	4.0	3.0	0.06779661016949153	-10.2
shuffle_Hsa-Mir-876-v1_pre_2	0	59	3	12	3.0	2.0	0.05084745762711865	-7.5
shuffle_Hsa-Mir-876-v1_pre_4	0	59	6	6	6.0	5.0	0.1016949152542373	-6.0
shuffle_Hsa-Mir-876-v1_pre_7	0	59	7	6	7.0	6.0	0.11864406779661017	-3.2
shuffle_Hsa-Mir-885_pre_1	0	54	5	5	5.0	4.0	0.09259259259259259	-12.5
shuffle_Hsa-Mir-885_pre_2	0	54	5	7	5.0	4.0	0.09259259259259259	-8.4
shuffle_Hsa-Mir-885_pre_7	0	54	6	9	6.0	5.0	0.1111111111111111	-10.9
shuffle_Hsa-Mir-885_pre_9	0	54	5	6	5.0	4.0	0.09259259259259259	-13.1
shuffle_Hsa-Mir-887_pre_2	0	65	9	8	9.0	8.0	0.13846153846153847	-11.3
shuffle_Hsa-Mir-934_pre_2	0	57	8	4	8.0	7.0	0.14035087719298245	-8.8
shuffle_Hsa-Mir-935-v1_pre_4	0	60	6	6	6.0	5.0	0.1	-18.1
shuffle_Hsa-Mir-935-v1_pre_5	0	60	4	4	4.0	3.0	0.06666666666666667	-17.8
shuffle_Hsa-Mir-1180_pre_6	0	56	6	5	6.0	5.0	0.10714285714285714	-17.7
shuffle_Hsa-Mir-1247_pre_0	0	58	11	4	11.0	10.0	0.1896551724137931	-14.8
shuffle_Hsa-Mir-1247_pre_2	0	58	5	10	5.0	4.0	0.08620689655172414	-17.0
shuffle_Hsa-Mir-1247_pre_8	0	58	3	10	3.0	2.0	0.05172413793103448	-22.0
shuffle_Hsa-Mir-1249_pre_3	0	59	8	6	8.0	7.0	0.13559322033898305	-14.3
shuffle_Hsa-Mir-1249_pre_7	0	59	5	7	5.0	4.0	0.0847457627118644	-24.7
shuffle_Hsa-Mir-1251_pre_1	0	59	5	17	5.0	4.0	0.0847457627118644	-12.2
shuffle_Hsa-Mir-1251_pre_5	0	59	5	16	5.0	4.0	0.0847457627118644	-10.8
shuffle_Hsa-Mir-1251_pre_9	0	59	6	7	6.0	5.0	0.1016949152542373	-12.8
shuffle_Hsa-Mir-1252_pre_4	0	59	6	10	6.0	5.0	0.1016949152542373	-6.6
shuffle_Hsa-Mir-1264_pre_8	0	63	7	9	7.0	6.0	0.1111111111111111	-10.9
shuffle_Hsa-Mir-1266_pre_8	0	58	6	5	6.0	5.0	0.10344827586206896	-16.0
shuffle_Hsa-Mir-1269_pre_3	0	64	9	5	9.0	8.0	0.140625	-16.9
shuffle_Hsa-Mir-1270_pre_1	0	59	8	5	8.0	7.0	0.13559322033898305	-5.9
shuffle_Hsa-Mir-1270_pre_4	0	59	5	3	5.0	4.0	0.0847457627118644	-8.9
shuffle_Hsa-Mir-1271_pre_1	0	58	5	7	5.0	4.0	0.08620689655172414	-20.0
shuffle_Hsa-Mir-1271_pre_3	0	58	6	9	6.0	5.0	0.10344827586206896	-9.5
shuffle_Hsa-Mir-1271_pre_4	0	58	7	12	7.0	6.0	0.1206896551724138	-11.0
shuffle_Hsa-Mir-1276_pre_0	0	60	8	6	8.0	7.0	0.13333333333333333	-9.4
shuffle_Hsa-Mir-1276_pre_8	0	60	7	5	7.0	6.0	0.11666666666666667	-17.6
shuffle_Hsa-Mir-1278_pre_6	0	61	6	8	6.0	5.0	0.09836065573770492	-6.0
shuffle_Hsa-Mir-1278_pre_7	0	61	5	6	5.0	4.0	0.08196721311475409	-8.3
shuffle_Hsa-Mir-1286_pre_4	0	56	4	8	4.0	3.0	0.07142857142857142	-13.3
shuffle_Hsa-Mir-1286_pre_6	0	56	3	16	3.0	2.0	0.05357142857142857	-12.6
shuffle_Hsa-Mir-1286_pre_7	0	56	5	7	5.0	4.0	0.08928571428571429	-13.0
shuffle_Hsa-Mir-1286_pre_9	0	56	5	11	5.0	4.0	0.08928571428571429	-10.9
shuffle_Hsa-Mir-1287_pre_0	0	61	6	5	6.0	5.0	0.09836065573770492	-10.0
shuffle_Hsa-Mir-1287_pre_1	0	61	11	6	11.0	10.0	0.18032786885245902	-12.8
shuffle_Hsa-Mir-1294_pre_0	0	59	7	9	7.0	6.0	0.11864406779661017	-8.4
shuffle_Hsa-Mir-1295_pre_2	0	61	8	6	8.0	7.0	0.13114754098360656	-14.1
shuffle_Hsa-Mir-1295_pre_3	0	61	10	8	10.0	9.0	0.16393442622950818	-10.5
shuffle_Hsa-Mir-1296_pre_7	0	65	6	9	6.0	5.0	0.09230769230769231	-17.5
shuffle_Hsa-Mir-1296_pre_8	0	65	8	4	8.0	7.0	0.12307692307692308	-18.6
shuffle_Hsa-Mir-1296_pre_9	0	65	7	3	7.0	6.0	0.1076923076923077	-14.8
shuffle_Hsa-Mir-1298_pre_5	0	76	4	14	4.0	3.0	0.05263157894736842	-11.6
shuffle_Hsa-Mir-1306_pre_2	0	61	9	5	9.0	8.0	0.14754098360655737	-16.9
shuffle_Hsa-Mir-1306_pre_3	0	61	7	6	7.0	6.0	0.11475409836065574	-14.9
shuffle_Hsa-Mir-1306_pre_8	0	61	6	7	6.0	5.0	0.09836065573770492	-19.8
shuffle_Hsa-Mir-1307_pre_0	0	62	5	9	5.0	4.0	0.08064516129032258	-28.2
shuffle_Hsa-Mir-1307_pre_8	0	62	5	6	5.0	4.0	0.08064516129032258	-26.0
shuffle_Hsa-Mir-1343_pre_4	0	59	7	5	7.0	6.0	0.11864406779661017	-31.1
shuffle_Hsa-Mir-1908_pre_1	0	58	6	6	6.0	5.0	0.10344827586206896	-27.0
shuffle_Hsa-Mir-1908_pre_2	0	58	4	4	4.0	3.0	0.06896551724137931	-24.2
shuffle_Hsa-Mir-1910_pre_2	0	60	6	3	6.0	5.0	0.1	-13.2
shuffle_Hsa-Mir-1910_pre_3	0	60	5	8	5.0	4.0	0.08333333333333333	-18.2
shuffle_Hsa-Mir-1910_pre_5	0	60	7	4	7.0	6.0	0.11666666666666667	-17.7
shuffle_Hsa-Mir-1910_pre_6	0	60	5	6	5.0	4.0	0.08333333333333333	-18.0
shuffle_Hsa-Mir-1911_pre_0	0	59	7	7	7.0	6.0	0.11864406779661017	-11.8
shuffle_Hsa-Mir-1911_pre_5	0	59	3	8	3.0	2.0	0.05084745762711865	-19.0
shuffle_Hsa-Mir-1912_pre_1	0	55	7	7	7.0	6.0	0.12727272727272726	-10.4
shuffle_Hsa-Mir-1912_pre_3	0	55	3	12	3.0	2.0	0.05454545454545454	-7.2
shuffle_Hsa-Mir-1912_pre_5	0	55	5	5	5.0	4.0	0.09090909090909091	-7.6
shuffle_Hsa-Mir-1912_pre_9	0	55	4	7	4.0	3.0	0.07272727272727272	-9.2
shuffle_Hsa-Mir-1913_pre_4	0	59	9	5	9.0	8.0	0.15254237288135594	-16.4
shuffle_Hsa-Mir-1913_pre_5	0	59	10	5	10.0	9.0	0.1694915254237288	-19.9
shuffle_Hsa-Mir-1913_pre_7	0	59	4	6	4.0	3.0	0.06779661016949153	-16.9
shuffle_Hsa-Mir-1914_pre_0	0	58	7	6	7.0	6.0	0.1206896551724138	-20.4
shuffle_Hsa-Mir-1914_pre_4	0	58	6	8	6.0	5.0	0.10344827586206896	-21.3
shuffle_Hsa-Mir-1914_pre_6	0	58	7	4	7.0	6.0	0.1206896551724138	-17.9
shuffle_Hsa-Mir-1914_pre_7	0	58	6	6	6.0	5.0	0.10344827586206896	-25.1
shuffle_Hsa-Mir-1914_pre_9	0	58	6	3	6.0	5.0	0.10344827586206896	-20.5
shuffle_Hsa-Mir-2114_pre_3	0	59	4	11	4.0	3.0	0.06779661016949153	-15.2
shuffle_Hsa-Mir-2114_pre_6	0	59	6	7	6.0	5.0	0.1016949152542373	-12.5
shuffle_Hsa-Mir-2115_pre_4	0	60	6	8	6.0	5.0	0.1	-7.9
shuffle_Hsa-Mir-2276_pre_0	0	60	7	10	7.0	6.0	0.11666666666666667	-18.3
shuffle_Hsa-Mir-2276_pre_1	0	60	6	6	6.0	5.0	0.1	-12.5
shuffle_Hsa-Mir-2276_pre_2	0	60	9	9	9.0	8.0	0.15	-15.0
shuffle_Hsa-Mir-2276_pre_7	0	60	6	6	6.0	5.0	0.1	-20.4
shuffle_Hsa-Mir-2355_pre_9	0	67	5	9	5.0	4.0	0.07462686567164178	-12.8
shuffle_Hsa-Mir-2467_pre_2	0	62	7	6	7.0	6.0	0.11290322580645161	-18.0
shuffle_Hsa-Mir-2467_pre_6	0	62	5	4	5.0	4.0	0.08064516129032258	-19.7
shuffle_Hsa-Mir-3059_pre_1	0	58	2	12	2.0	1.0	0.034482758620689655	-16.0
shuffle_Hsa-Mir-3059_pre_4	0	58	7	6	7.0	6.0	0.1206896551724138	-11.7
shuffle_Hsa-Mir-3059_pre_5	0	58	7	7	7.0	6.0	0.1206896551724138	-13.2
